key	building	unit	XP	conditions	faction	enabled
150919	att_bld_roman_east_military_cavalry_3	rex_rom_equites_stablesiani	0			false
150920	att_bld_roman_west_military_cavalry_3	rex_rom_equites_stablesiani	0			false
150921	att_bld_roman_west_military_cavalry_4	rex_rom_equites_stablesiani	0			false
150922	att_bld_roman_east_military_cavalry_4	rex_rom_equites_stablesiani	0			false
150923	att_bld_roman_west_military_cavalry_2	rex_rom_equites_scutarii_illyriciani	0			false
150924	att_bld_roman_east_military_cavalry_2	rex_rom_equites_scutarii_illyriciani	0			false
150925	att_bld_roman_east_military_cavalry_3	rex_rom_equites_scutarii_illyriciani	0			false
150926	att_bld_roman_west_military_cavalry_3	rex_rom_equites_scutarii_illyriciani	0			false
150927	att_bld_roman_west_military_cavalry_4	rex_rom_equites_scutarii_illyriciani	0			false
150928	att_bld_roman_east_military_cavalry_4	rex_rom_equites_scutarii_illyriciani	0			false
150931	att_bld_roman_east_military_cavalry_3	rex_rom_cuneus_sarmatarum	0			false
150932	att_bld_roman_west_military_cavalry_3	rex_rom_cuneus_sarmatarum	0			false
150933	att_bld_roman_west_military_cavalry_4	rex_rom_cuneus_sarmatarum	0			false
150934	att_bld_roman_east_military_cavalry_4	rex_rom_cuneus_sarmatarum	0			false
150935	att_bld_roman_west_military_cavalry_2	att_rom_contarii	0			false
150936	att_bld_roman_east_military_cavalry_2	att_rom_contarii	0			false
150937	att_bld_roman_east_military_cavalry_3	rex_rom_cuneus_clibanariorum_palmirenorum	0			false
150938	att_bld_roman_west_military_cavalry_3	rex_rom_cuneus_clibanariorum_palmirenorum	0			false
150939	att_bld_roman_west_military_cavalry_4	rex_rom_cuneus_clibanariorum_palmirenorum	0			false
150940	att_bld_roman_east_military_cavalry_4	rex_rom_cuneus_clibanariorum_palmirenorum	0			false
150941	att_bld_roman_west_military_cavalry_2	rex_rom_cuneus_promoti	0			false
150942	att_bld_roman_east_military_cavalry_2	rex_rom_cuneus_promoti	0			false
150943	att_bld_roman_east_military_cavalry_3	rex_rom_cuneus_promoti	0			false
150944	att_bld_roman_west_military_cavalry_3	rex_rom_cuneus_promoti	0			false
150945	att_bld_roman_west_military_cavalry_4	rex_rom_cuneus_promoti	0			false
150946	att_bld_roman_east_military_cavalry_4	rex_rom_cuneus_promoti	0			false
150947	att_bld_roman_west_military_cavalry_2	rex_rom_cuneus_armigerorum	0			false
150948	att_bld_roman_east_military_cavalry_2	rex_rom_cuneus_armigerorum	0			false
150949	att_bld_roman_east_military_cavalry_3	rex_rom_cuneus_armigerorum	0			false
150950	att_bld_roman_west_military_cavalry_3	rex_rom_cuneus_armigerorum	0			false
150951	att_bld_roman_west_military_cavalry_4	rex_rom_cuneus_armigerorum	0			false
150952	att_bld_roman_east_military_cavalry_4	rex_rom_cuneus_armigerorum	0			false
150953	att_bld_roman_west_military_cavalry_2	rex_rom_cuneus_scutariorum	0			false
150954	att_bld_roman_east_military_cavalry_2	rex_rom_cuneus_scutariorum	0			false
150955	att_bld_roman_east_military_cavalry_3	rex_rom_cuneus_scutariorum	0			false
150956	att_bld_roman_west_military_cavalry_3	rex_rom_cuneus_scutariorum	0			false
150957	att_bld_roman_west_military_cavalry_4	rex_rom_cuneus_scutariorum	0			false
150958	att_bld_roman_east_military_cavalry_4	rex_rom_cuneus_scutariorum	0			false
150959	att_bld_roman_west_military_cavalry_2	rex_rom_cuneus_stablesianorum	0			false
150960	att_bld_roman_east_military_cavalry_2	rex_rom_cuneus_stablesianorum	0			false
150961	att_bld_roman_east_military_cavalry_3	rex_rom_cuneus_stablesianorum	0			false
150962	att_bld_roman_west_military_cavalry_3	rex_rom_cuneus_stablesianorum	0			false
150963	att_bld_roman_west_military_cavalry_4	rex_rom_cuneus_stablesianorum	0			false
150964	att_bld_roman_east_military_cavalry_4	rex_rom_cuneus_stablesianorum	0			false
150965	att_bld_roman_east_military_cavalry_3	rex_rom_equites_sagittarii_parthi	0			false
150966	att_bld_roman_west_military_cavalry_3	rex_rom_equites_sagittarii_parthi	0			false
150967	att_bld_roman_west_military_cavalry_4	rex_rom_equites_sagittarii_parthi	0			false
150968	att_bld_roman_east_military_cavalry_4	rex_rom_equites_sagittarii_parthi	0			false
150969	att_bld_roman_east_military_cavalry_3	rex_rom_equites_stablesiani_africani	0			false
150970	att_bld_roman_west_military_cavalry_3	rex_rom_equites_stablesiani_africani	0			false
150971	att_bld_roman_west_military_cavalry_4	rex_rom_equites_stablesiani_africani	0			false
150972	att_bld_roman_east_military_cavalry_4	rex_rom_equites_stablesiani_africani	0			false
150973	att_bld_roman_east_military_cavalry_3	rex_rom_equites_stablesiani_italiciani	0			false
150974	att_bld_roman_west_military_cavalry_3	rex_rom_equites_stablesiani_italiciani	0			false
150975	att_bld_roman_west_military_cavalry_4	rex_rom_equites_stablesiani_italiciani	0			false
150976	att_bld_roman_east_military_cavalry_4	rex_rom_equites_stablesiani_italiciani	0			false
150977	att_bld_roman_east_military_cavalry_3	att_ger_taifali_cavalry	0			false
150978	att_bld_roman_west_military_cavalry_3	att_ger_taifali_cavalry	0			false
150979	att_bld_roman_west_military_cavalry_4	att_ger_taifali_cavalry	0			false
150980	att_bld_roman_east_military_cavalry_4	att_ger_taifali_cavalry	0			false
150981	att_bld_roman_east_military_cavalry_3	rex_rom_equites_sagittarii_com	0			false
150982	att_bld_roman_west_military_cavalry_3	rex_rom_equites_sagittarii_com	0			false
150983	att_bld_roman_west_military_cavalry_4	rex_rom_equites_sagittarii_com	0			false
150984	att_bld_roman_east_military_cavalry_4	rex_rom_equites_sagittarii_com	0			false
150985	att_bld_roman_east_military_cavalry_3	rex_rom_equites_cetrati	0			false
150986	att_bld_roman_west_military_cavalry_3	rex_rom_equites_cetrati	0			false
150987	att_bld_roman_west_military_cavalry_4	rex_rom_equites_cetrati	0			false
150988	att_bld_roman_east_military_cavalry_4	rex_rom_equites_cetrati	0			false
150989	att_bld_roman_east_military_cavalry_3	rex_rom_equites_scutarii	0			false
150990	att_bld_roman_west_military_cavalry_3	rex_rom_equites_scutarii	0			false
150991	att_bld_roman_west_military_cavalry_4	rex_rom_equites_scutarii	0			false
150992	att_bld_roman_east_military_cavalry_4	rex_rom_equites_scutarii	0			false
150993	att_bld_roman_east_military_cavalry_3	rex_rom_equites_armigeri_seniores	0			false
150994	att_bld_roman_west_military_cavalry_3	rex_rom_equites_armigeri_seniores	0			false
150995	att_bld_roman_west_military_cavalry_4	rex_rom_equites_armigeri_seniores	0			false
150996	att_bld_roman_east_military_cavalry_4	rex_rom_equites_armigeri_seniores	0			false
150997	att_bld_roman_east_military_cavalry_3	rex_rom_cuneus_catafractariorum	0			false
150998	att_bld_roman_west_military_cavalry_3	rex_rom_cuneus_catafractariorum	0			false
150999	att_bld_roman_west_military_cavalry_4	rex_rom_cuneus_catafractariorum	0			false
151000	att_bld_roman_east_military_cavalry_4	rex_rom_cuneus_catafractariorum	0			false
151001	att_bld_roman_west_civic_governor_3	rex_rom_comites_iuniores	0			false
151002	att_bld_roman_east_civic_governor_3	rex_rom_comites_iuniores	0			false
151003	att_bld_roman_west_civic_governor_4	rex_rom_comites_iuniores	0			false
151004	att_bld_roman_east_civic_governor_4	rex_rom_comites_iuniores	0			false
151005	att_bld_roman_west_civic_governor_5_legendary	rex_rom_comites_iuniores	1			false
151006	att_bld_roman_east_civic_governor_5_legendary	rex_rom_comites_iuniores	1			false
151007	att_bld_roman_west_civic_governor_4	rex_rom_comites_seniores	0			false
151008	att_bld_roman_east_civic_governor_4	rex_rom_comites_seniores	0			false
151009	att_bld_roman_west_civic_governor_5_legendary	rex_rom_comites_seniores	1			false
151010	att_bld_roman_east_civic_governor_5_legendary	rex_rom_comites_seniores	1			false
151011	att_bld_roman_west_military_infantry_2	att_rom_noble_foederati_javelinmen	0			false
151012	att_bld_roman_east_military_infantry_2	att_rom_noble_foederati_javelinmen	0			false
151013	att_bld_roman_west_military_infantry_3	att_rom_noble_foederati_javelinmen	0			false
151014	att_bld_roman_west_military_infantry_4	att_rom_noble_foederati_javelinmen	0			false
151015	att_bld_roman_east_military_infantry_3	att_rom_noble_foederati_javelinmen	0			false
151016	att_bld_roman_east_military_infantry_4	att_rom_noble_foederati_javelinmen	0			false
151017	att_bld_roman_west_military_infantry_2	att_rom_foederati_spears	0			false
151018	att_bld_roman_east_military_infantry_2	att_rom_foederati_spears	0			false
151019	att_bld_roman_west_military_infantry_3	att_rom_foederati_spears	0			false
151020	att_bld_roman_west_military_infantry_4	att_rom_foederati_spears	0			false
151021	att_bld_roman_east_military_infantry_3	att_rom_foederati_spears	0			false
151022	att_bld_roman_east_military_infantry_4	att_rom_foederati_spears	0			false
151053	att_bld_roman_west_military_infantry_4	att_rom_cornuti_seniores	0			false
151054	att_bld_roman_east_military_infantry_4	att_rom_cornuti_seniores	0			false
151055	att_bld_roman_west_military_infantry_4	rex_rom_sagittarii_gallicani	0			false
151056	att_bld_roman_east_military_infantry_4	rex_rom_sagittarii_gallicani	0			false
151057	att_bld_roman_west_military_infantry_4	rex_rom_sagittarii_nervii	0			false
151058	att_bld_roman_east_military_infantry_4	rex_rom_sagittarii_nervii	0			false
151059	att_bld_roman_west_military_infantry_4	rex_rom_sagittarii_tungri	0			false
151060	att_bld_roman_east_military_infantry_4	rex_rom_sagittarii_tungri	0			false
151061	att_bld_roman_west_military_infantry_4	rex_rom_sagittarii_lecti	0			false
151062	att_bld_roman_east_military_infantry_4	rex_rom_sagittarii_lecti	0			false
151063	att_bld_roman_west_military_infantry_4	rex_rom_auxiliarii_cornuti_iuniores	0			false
151064	att_bld_roman_east_military_infantry_4	rex_rom_auxiliarii_cornuti_iuniores	0			false
151065	att_bld_roman_west_military_infantry_4	rex_rom_auxiliarii_brachiati_seniores	0			false
151066	att_bld_roman_east_military_infantry_4	rex_rom_auxiliarii_brachiati_seniores	0			false
151067	att_bld_roman_west_military_infantry_4	rex_rom_auxiliarii_brachiati_iuniores	0			false
151068	att_bld_roman_east_military_infantry_4	rex_rom_auxiliarii_brachiati_iuniores	0			false
151069	att_bld_roman_west_military_infantry_4	rex_rom_auxiliarii_batavi_seniores	0			false
151070	att_bld_roman_east_military_infantry_4	rex_rom_auxiliarii_batavi_seniores	0			false
151071	att_bld_roman_west_military_infantry_4	rex_rom_auxiliarii_batavi_iuniores	0			false
151072	att_bld_roman_east_military_infantry_4	rex_rom_auxiliarii_batavi_iuniores	0			false
151073	att_bld_roman_west_military_infantry_4	rex_rom_auxiliarii_raetobarii	0			false
151074	att_bld_roman_east_military_infantry_4	rex_rom_auxiliarii_raetobarii	0			false
151075	att_bld_roman_west_military_infantry_4	rex_rom_auxiliarii_thraces	0			false
151076	att_bld_roman_east_military_infantry_4	rex_rom_auxiliarii_thraces	0			false
151077	att_bld_roman_west_military_infantry_4	rex_rom_auxiliarii_mauri_seniores	0			false
151078	att_bld_roman_east_military_infantry_4	rex_rom_auxiliarii_mauri_seniores	0			false
151079	att_bld_roman_west_military_infantry_4	rex_rom_auxiliarii_mauri_iuniores	0			false
151080	att_bld_roman_east_military_infantry_4	rex_rom_auxiliarii_mauri_iuniores	0			false
150716	att_bld_roman_east_military_cavalry_4	att_rom_scholae_gentiles	0			false
150717	att_bld_roman_west_military_cavalry_4	att_rom_scholae_palatinae	0			false
150718	att_bld_roman_east_military_cavalry_4	att_rom_scholae_palatinae	0			false
151081	att_bld_roman_west_military_cavalry_4	rex_rom_schola_armaturarum	1			false
151082	att_bld_roman_east_military_cavalry_4	rex_rom_schola_armaturarum	1			false
151083	att_bld_roman_west_military_cavalry_4	rex_rom_schola_scutariorum_clibanariorum	1			false
151084	att_bld_roman_east_military_cavalry_4	rex_rom_schola_scutariorum_clibanariorum	1			false
151085	att_bld_roman_west_civic_governor_4	rex_rom_comites_taifali	0			false
151086	att_bld_roman_east_civic_governor_4	rex_rom_comites_taifali	0			false
151087	att_bld_roman_west_civic_governor_5_legendary	rex_rom_comites_taifali	1			false
151088	att_bld_roman_east_civic_governor_5_legendary	rex_rom_comites_taifali	1			false
151089	att_bld_roman_west_military_cavalry_4	rex_rom_equites_batavi_iuniores	0			false
151090	att_bld_roman_east_military_cavalry_4	rex_rom_equites_batavi_iuniores	0			false
151091	att_bld_roman_west_military_cavalry_4	rex_rom_equites_batavi_seniores	0			false
151092	att_bld_roman_east_military_cavalry_4	rex_rom_equites_batavi_seniores	0			false
151093	att_bld_roman_west_military_cavalry_4	rex_rom_equites_brachiati_iuniores	0			false
151094	att_bld_roman_east_military_cavalry_4	rex_rom_equites_brachiati_iuniores	0			false
151095	att_bld_roman_west_military_cavalry_4	rex_rom_equites_brachiati_seniores	0			false
151096	att_bld_roman_east_military_cavalry_4	rex_rom_equites_brachiati_seniores	0			false
151097	att_bld_roman_west_military_cavalry_4	rex_rom_equites_cornuti_iuniores	0			false
151098	att_bld_roman_east_military_cavalry_4	rex_rom_equites_cornuti_iuniores	0			false
151099	att_bld_roman_west_military_cavalry_4	rex_rom_equites_cornuti_seniores	0			false
151100	att_bld_roman_east_military_cavalry_4	rex_rom_equites_cornuti_seniores	0			false
151107	att_bld_roman_west_military_cavalry_2	rex_praeventores	0			false
151108	att_bld_roman_east_military_cavalry_2	rex_praeventores	0			false
151109	att_bld_roman_east_military_cavalry_3	rex_praeventores	0			false
151110	att_bld_roman_west_military_cavalry_3	rex_praeventores	0			false
151111	att_bld_roman_west_military_cavalry_4	rex_praeventores	0			false
151112	att_bld_roman_east_military_cavalry_4	rex_praeventores	0			false
151113	att_bld_roman_west_military_infantry_2	rex_praeventores	0			false
151118	att_bld_roman_east_military_infantry_2	rex_praeventores	0			false
151114	att_bld_roman_west_military_infantry_3	rex_praeventores	0			false
151115	att_bld_roman_west_military_infantry_4	rex_praeventores	0			false
151116	att_bld_roman_east_military_infantry_3	rex_praeventores	0			false
151117	att_bld_roman_east_military_infantry_4	rex_praeventores	0			false
151131	att_bld_roman_east_military_infantry_2	att_rom_scout_equites	0			false
151132	att_bld_roman_west_military_infantry_2	att_rom_scout_equites	0			false
151133	att_bld_roman_east_military_infantry_3	att_rom_scout_equites	0			false
151134	att_bld_roman_west_military_infantry_3	att_rom_scout_equites	0			false
151135	att_bld_roman_east_military_infantry_4	att_rom_scout_equites	0			false
151136	att_bld_roman_west_military_infantry_4	att_rom_scout_equites	0			false
56460	att_bld_roman_west_military_infantry_2	att_merc_rom_comitatensis_spears	0			false
56469	att_bld_roman_west_military_infantry_3	att_merc_rom_comitatensis_spears	0			false
56476	att_bld_roman_west_military_infantry_4	att_merc_rom_comitatensis_spears	0			false
56487	att_bld_roman_west_military_infantry_2	att_merc_rom_legio	0			false
56497	att_bld_roman_west_military_infantry_3	att_merc_rom_legio	0			false
56504	att_bld_roman_west_military_infantry_4	att_merc_rom_legio	0			false
56506	att_bld_roman_west_military_infantry_2	att_merc_rom_ballistarii	0			false
56507	att_bld_roman_west_military_infantry_3	att_merc_rom_ballistarii	0			false
56508	att_bld_roman_west_military_infantry_4	att_merc_rom_ballistarii	0			false
56521	att_bld_roman_east_military_infantry_2	att_merc_rom_comitatensis_spears	0			false
56525	att_bld_roman_east_military_infantry_3	att_merc_rom_comitatensis_spears	0			false
56539	att_bld_roman_east_military_infantry_4	att_merc_rom_comitatensis_spears	0			false
56549	att_bld_roman_east_military_infantry_2	att_merc_rom_legio	0			false
56550	att_bld_roman_east_military_infantry_3	att_merc_rom_legio	0			false
56554	att_bld_roman_east_military_infantry_4	att_merc_rom_legio	0			false
56565	att_bld_roman_east_military_infantry_2	att_merc_rom_ballistarii	0			false
56572	att_bld_roman_east_military_infantry_3	att_merc_rom_ballistarii	0			false
56582	att_bld_roman_east_military_infantry_4	att_merc_rom_ballistarii	0			false
56596	att_bld_roman_west_military_infantry_3	att_merc_rom_palatina	0			false
56597	att_bld_roman_west_military_infantry_4	att_merc_rom_palatina	0			false
56599	att_bld_roman_east_military_infantry_3	att_merc_rom_palatina	0			false
56600	att_bld_roman_east_military_infantry_4	att_merc_rom_palatina	0			false
151141	att_bld_barbarian_city_minor_generic_1	att_ger_visigothic_slingers	0			false
151142	att_bld_barbarian_city_minor_generic_2	att_ger_visigothic_slingers	0			false
151143	att_bld_barbarian_city_minor_generic_3	att_ger_visigothic_slingers	0			false
151144	att_bld_barbarian_city_minor_generic_4	att_ger_visigothic_slingers	0			false
151149	att_bld_barbarian_city_minor_generic_1	att_ger_gothic_levy	0			false
151150	att_bld_barbarian_city_minor_generic_2	att_ger_gothic_levy	0			false
151151	att_bld_barbarian_city_minor_generic_3	att_ger_gothic_levy	0			false
151152	att_bld_barbarian_city_minor_generic_4	att_ger_gothic_levy	0			false
151157	att_bld_barbarian_city_minor_generic_1	rex_goth_hansa_bow	0			false
151158	att_bld_barbarian_city_minor_generic_2	rex_goth_hansa_bow	0			false
151159	att_bld_barbarian_city_minor_generic_3	rex_goth_hansa_bow	0			false
151160	att_bld_barbarian_city_minor_generic_4	rex_goth_hansa_bow	0			false
151171	att_bld_eastern_sassanid_military_minor_1	rex_goth_spaikulatur	0			false
151172	att_bld_eastern_sassanid_military_minor_2	rex_goth_spaikulatur	0			false
151173	att_bld_eastern_sassanid_military_minor_3	rex_goth_spaikulatur	0			false
151174	att_bld_eastern_sassanid_military_minor_4	rex_goth_spaikulatur	0			false
151175	att_bld_eastern_sassanid_military_minor_2	rex_goth_band_militon	0			false
151176	att_bld_eastern_sassanid_military_minor_3	rex_goth_band_militon	0			false
151177	att_bld_eastern_sassanid_military_minor_4	rex_goth_band_militon	0			false
151178	att_bld_eastern_sassanid_military_minor_2	rex_goth_band_aihvamanne	0			false
151179	att_bld_eastern_sassanid_military_minor_3	rex_goth_band_aihvamanne	0			false
151180	att_bld_eastern_sassanid_military_minor_4	rex_goth_band_aihvamanne	0			false
151181	att_bld_eastern_sassanid_military_minor_2	att_ger_gothic_warband	0			false
151182	att_bld_eastern_sassanid_military_minor_3	att_ger_gothic_warband	0			false
151183	att_bld_eastern_sassanid_military_minor_4	att_ger_gothic_warband	0			false
151185	att_bld_eastern_sassanid_military_minor_3	att_ger_thracian_warriors	0			false
151186	att_bld_eastern_sassanid_military_minor_4	att_ger_thracian_warriors	0			false
151188	att_bld_eastern_sassanid_military_minor_3	att_ger_gothic_falxmen	0			false
151189	att_bld_eastern_sassanid_military_minor_4	att_ger_gothic_falxmen	0			false
151191	att_bld_eastern_sassanid_military_minor_3	att_ger_thracian_oathsworns	0			false
151192	att_bld_eastern_sassanid_military_minor_4	att_ger_thracian_oathsworns	0			false
151193	att_bld_roman_west_civic_governor_5_legendary	att_rom_protectores_domestici	1			false
151194	att_bld_roman_east_civic_governor_5_legendary	att_rom_protectores_domestici	1			false
151195	att_bld_roman_east_civic_governor_4	att_rom_protectores_domestici	0			false
151196	att_bld_roman_west_civic_governor_4	att_rom_protectores_domestici	0			false
151197	att_bld_roman_west_civic_governor_3	att_rom_protectores_domestici	0			false
151198	att_bld_roman_east_civic_governor_3	att_rom_protectores_domestici	0			false
151199	att_bld_roman_west_civic_governor_2	att_rom_protectores_domestici	0			false
151200	att_bld_roman_east_civic_governor_2	att_rom_protectores_domestici	0			false
151201	att_bld_barbarian_city_minor_generic_1	rex_goth_hansa_hunters	0			false
151202	att_bld_barbarian_city_minor_generic_2	rex_goth_hansa_hunters	0			false
151203	att_bld_barbarian_city_minor_generic_3	rex_goth_hansa_hunters	0			false
151204	att_bld_barbarian_city_minor_generic_4	rex_goth_hansa_hunters	0			false
151249	att_bld_eastern_sassanid_military_minor_2	rex_goth_band_aihvamanne_greutungi	0			false
151250	att_bld_eastern_sassanid_military_minor_3	rex_goth_band_aihvamanne_greutungi	0			false
151251	att_bld_eastern_sassanid_military_minor_4	rex_goth_band_aihvamanne_greutungi	0			false
151253	att_bld_eastern_sassanid_military_minor_2	rex_goth_band_militon_tervingi	0			false
151254	att_bld_eastern_sassanid_military_minor_3	rex_goth_band_militon_tervingi	0			false
151255	att_bld_eastern_sassanid_military_minor_4	rex_goth_band_militon_tervingi	0			false
151257	att_bld_eastern_sassanid_military_minor_2	rex_goth_band_militon_astringi	0			false
151258	att_bld_eastern_sassanid_military_minor_3	rex_goth_band_militon_astringi	0			false
151259	att_bld_eastern_sassanid_military_minor_4	rex_goth_band_militon_astringi	0			false
151261	att_bld_eastern_sassanid_military_minor_2	rex_goth_band_militon_peucini	0			false
151262	att_bld_eastern_sassanid_military_minor_3	rex_goth_band_militon_peucini	0			false
151263	att_bld_eastern_sassanid_military_minor_4	rex_goth_band_militon_peucini	0			false
151265	att_bld_eastern_sassanid_military_minor_2	rex_goth_band_militon_vandals	0			false
151266	att_bld_eastern_sassanid_military_minor_3	rex_goth_band_militon_vandals	0			false
151267	att_bld_eastern_sassanid_military_minor_4	rex_goth_band_militon_vandals	0			false
151269	att_bld_eastern_sassanid_military_minor_2	rex_goth_band_sahsjane_carpi	0			false
151270	att_bld_eastern_sassanid_military_minor_3	rex_goth_band_sahsjane_carpi	0			false
151271	att_bld_eastern_sassanid_military_minor_4	rex_goth_band_sahsjane_carpi	0			false
151274	att_bld_eastern_sassanid_military_minor_3	rex_goth_band_hairjane_gepid	0			false
151275	att_bld_eastern_sassanid_military_minor_4	rex_goth_band_hairjane_gepid	0			false
151277	att_bld_eastern_sassanid_military_minor_2	rex_goth_band_aqizjane_silingi	0			false
151278	att_bld_eastern_sassanid_military_minor_3	rex_goth_band_aqizjane_silingi	0			false
151279	att_bld_eastern_sassanid_military_minor_4	rex_goth_band_aqizjane_silingi	0			false
151282	att_bld_eastern_sassanid_military_minor_3	rex_goth_band_gaizjane_vandals	0			false
151283	att_bld_eastern_sassanid_military_minor_4	rex_goth_band_gaizjane_vandals	0			false
151284	att_bld_eastern_sassanid_military_minor_2	rex_goth_band_militon_astringi2	0			false
151285	att_bld_eastern_sassanid_military_minor_3	rex_goth_band_militon_astringi2	0			false
151286	att_bld_eastern_sassanid_military_minor_4	rex_goth_band_militon_astringi2	0			false
151287	att_bld_eastern_sassanid_military_minor_2	rex_goth_band_aihvamanne_alans	0			false
151288	att_bld_eastern_sassanid_military_minor_3	rex_goth_band_aihvamanne_alans	0			false
151289	att_bld_eastern_sassanid_military_minor_4	rex_goth_band_aihvamanne_alans	0			false
151290	att_bld_eastern_sassanid_military_minor_1	att_ger_gothic_archers	0			false
151291	att_bld_eastern_sassanid_military_minor_2	att_ger_gothic_archers	0			false
151292	att_bld_eastern_sassanid_military_minor_3	att_ger_gothic_archers	0			false
151293	att_bld_eastern_sassanid_military_minor_4	att_ger_gothic_archers	0			false
151294	att_bld_eastern_sassanid_military_minor_2	att_ger_gothic_lancers	0			false
151295	att_bld_eastern_sassanid_military_minor_3	att_ger_gothic_lancers	0			false
151296	att_bld_eastern_sassanid_military_minor_4	att_ger_gothic_lancers	0			false
151297	att_bld_eastern_sassanid_military_minor_2	att_ger_gothic_pikemen	0			false
151298	att_bld_eastern_sassanid_military_minor_3	att_ger_gothic_pikemen	0			false
151299	att_bld_eastern_sassanid_military_minor_4	att_ger_gothic_pikemen	0			false
151300	att_bld_eastern_sassanid_military_minor_3	att_ger_gothic_palatina_defectors	0			false
151301	att_bld_eastern_sassanid_military_minor_4	att_ger_gothic_palatina_defectors	0			false
151302	att_bld_eastern_sassanid_military_minor_3	rex_goth_band_bugjane	0			false
151303	att_bld_eastern_sassanid_military_minor_4	rex_goth_band_bugjane	0			false
151304	att_bld_eastern_sassanid_military_minor_3	rex_goth_band_aihvamanne_bugjane	0			false
151305	att_bld_eastern_sassanid_military_minor_4	rex_goth_band_aihvamanne_bugjane	0			false
151306	att_bld_eastern_sassanid_military_minor_3	rex_goth_band_analaugnjai_gadrauhteis	0			false
151307	att_bld_eastern_sassanid_military_minor_4	rex_goth_band_analaugnjai_gadrauhteis	0			false
151308	att_bld_eastern_sassanid_military_minor_3	rex_goth_band_gadrauhteis_tervingi	0			false
151309	att_bld_eastern_sassanid_military_minor_4	rex_goth_band_gadrauhteis_tervingi	0			false
151310	att_bld_eastern_sassanid_military_minor_3	rex_goth_band_nutans	0			false
151311	att_bld_eastern_sassanid_military_minor_4	rex_goth_band_nutans	0			false
151312	att_bld_eastern_sassanid_military_minor_3	rex_goth_band_pikemen	0			false
151313	att_bld_eastern_sassanid_military_minor_4	rex_goth_band_pikemen	0			false
151314	att_bld_eastern_sassanid_military_minor_3	rex_goth_band_gadrauhteis_gepids	0			false
151315	att_bld_eastern_sassanid_military_minor_4	rex_goth_band_gadrauhteis_gepids	0			false
151316	att_bld_eastern_sassanid_military_minor_3	rex_goth_band_contofors	0			false
151317	att_bld_eastern_sassanid_military_minor_4	rex_goth_band_contofors	0			false
151318	att_bld_eastern_sassanid_military_minor_3	rex_goth_band_gadrauhteis_greutungi	0			false
151319	att_bld_eastern_sassanid_military_minor_4	rex_goth_band_gadrauhteis_greutungi	0			false
151320	att_bld_eastern_sassanid_military_minor_3	rex_goth_band_gadrauhteis_taifali	0			false
151321	att_bld_eastern_sassanid_military_minor_4	rex_goth_band_gadrauhteis_taifali	0			false
151322	att_bld_eastern_sassanid_military_minor_2	rex_goth_band_aihvamanne_greutungi2	0			false
151323	att_bld_eastern_sassanid_military_minor_3	rex_goth_band_aihvamanne_greutungi2	0			false
151324	att_bld_eastern_sassanid_military_minor_4	rex_goth_band_aihvamanne_greutungi2	0			false
151325	att_bld_eastern_sassanid_military_minor_2	rex_goth_band_militon_tervingi2	0			false
151326	att_bld_eastern_sassanid_military_minor_3	rex_goth_band_militon_tervingi2	0			false
151327	att_bld_eastern_sassanid_military_minor_4	rex_goth_band_militon_tervingi2	0			false
151328	att_bld_eastern_sassanid_military_minor_4	rex_goth_ingardjans	0			false
151329	att_bld_eastern_sassanid_military_minor_4	rex_goth_ingardjans_mounted	0			false
151330	att_bld_eastern_sassanid_military_minor_4	rex_goth_ingardjans_contofors	0			false
151331	att_bld_eastern_sassanid_military_minor_4	rex_goth_gahlaibans	0			false
151332	att_bld_eastern_sassanid_military_minor_4	rex_goth_gahlaibans_contofors	0			false
151333	att_bld_eastern_sassanid_military_minor_4	rex_goth_sagjans	0			false
151334	att_bld_barbarian_civic_chieftain_3	rex_goth_comites	0			false
151335	att_bld_barbarian_civic_minor_chieftain_3_legendary	rex_goth_comites	0			false
151336	att_bld_barbarian_civic_chieftain_4	rex_goth_comites	0			false
151337	att_bld_barbarian_civic_minor_chieftain_4_legendary	rex_goth_comites	0			false
151338	att_bld_barbarian_civic_chieftain_5_legendary	rex_goth_comites	1			false
151339	att_bld_barbarian_civic_minor_chieftain_5_legendary	rex_goth_comites	1			false
151340	att_bld_eastern_sassanid_military_minor_2	rex_goth_band_aqizjane_silingi0	0			false
151341	att_bld_eastern_sassanid_military_minor_3	rex_goth_band_aqizjane_silingi0	0			false
151342	att_bld_eastern_sassanid_military_minor_4	rex_goth_band_aqizjane_silingi0	0			false
151343	att_bld_eastern_sassanid_military_minor_2	rex_goth_band_militon_astringi0	0			false
151344	att_bld_eastern_sassanid_military_minor_3	rex_goth_band_militon_astringi0	0			false
151345	att_bld_eastern_sassanid_military_minor_4	rex_goth_band_militon_astringi0	0			false
151346	att_bld_eastern_sassanid_military_minor_2	rex_goth_band_aihvamanne_greutungi0	0			false
151347	att_bld_eastern_sassanid_military_minor_3	rex_goth_band_aihvamanne_greutungi0	0			false
151348	att_bld_eastern_sassanid_military_minor_4	rex_goth_band_aihvamanne_greutungi0	0			false
151349	att_bld_eastern_sassanid_military_minor_2	rex_goth_band_militon_tervingi0	0			false
151350	att_bld_eastern_sassanid_military_minor_3	rex_goth_band_militon_tervingi0	0			false
151351	att_bld_eastern_sassanid_military_minor_4	rex_goth_band_militon_tervingi0	0			false
151352	att_bld_eastern_sassanid_military_minor_3	rex_goth_band_gadrauhteis_tervingi0	0			false
