key	text	tooltip
regions_onscreen_bel_reg_venetia_et_histria_verona	Verona	true
regions_battle_name_att_reg_frisia_tulifurdum	Tulifurdum	true
regions_battle_name_cha_reg_gallicia_oviedo	Oviedo	true
regions_battle_name_bel_reg_novempopulania_aquensium	Aquensium	true
regions_onscreen_cha_reg_al_andalus_cordoba	Cordoba	true
regions_battle_name_att_sea_pontus_cimmerius	Pontus Cimmerius	true
regions_onscreen_cha_reg_eastphalia_magdeburg	Magdeburg	true
regions_battle_name_att_reg_media_atropatene_ecbatana	Ecbatana	true
regions_onscreen_bel_reg_mauretania_sitifensis_tipasa	Tipasa	true
regions_onscreen_bel_reg_praeualitana_lissus	Lissus	true
regions_onscreen_bel_reg_venetia_et_histria_patavium	Patavium	true
regions_onscreen_att_reg_armenia_payttakaran	Payttakaran	true
regions_battle_name_att_reg_tripolitana_leptis_magna	Leptis Magna	true
regions_battle_name_att_reg_spahan_issatis	Issatis	true
regions_onscreen_cha_reg_marca_hispanica_barcelona	Barcelona	true
regions_onscreen_att_reg_narbonensis_aquae_sextiae	Aquae Sextiae	true
regions_battle_name_att_reg_persis_behdeshir	Behdesir	true
regions_onscreen_att_sea_oceanus_atlanticus	Oceanus Atlanticus	true
regions_battle_name_att_sea_pontus_thracius	Pontus Thracius	true
regions_battle_name_cha_reg_eastphalia_halberstadt	Halberstadt	true
regions_battle_name_cha_reg_friuli_aquileia	Aquileia	true
regions_onscreen_att_reg_africa_hadrumentum	Hadrumentum	true
regions_battle_name_att_reg_aegyptus_berenice	Berenice	true
regions_battle_name_bel_reg_burgundy_valentia	Valentia	true
regions_battle_name_bel_reg_picenum_suburbicarium_spoletum	Spoletum	true
regions_onscreen_att_reg_aegyptus_alexandria	Alexandria	true
regions_onscreen_att_reg_cappadocia_caesarea_eusebia	Caesarea Eusebia	true
regions_battle_name_cha_reg_france_chatres	Chartres	true
regions_battle_name_att_reg_transcarpathia_arheimar	Arheimar	true
regions_onscreen_att_reg_italia_roma	Roma	true
regions_battle_name_att_reg_lusitania_emerita_augusta	Emerita Augusta	true
regions_battle_name_att_reg_hercynia_casurgis	Casurgis	true
regions_onscreen_att_reg_mauretania_tamousiga	Tamousiga	true
regions_battle_name_cha_reg_carinthia_wien	Wien	true
regions_battle_name_cha_reg_northumbria_streonshalh	Streonshalh	true
regions_battle_name_cha_reg_benevento_bari	Bari	true
regions_battle_name_att_reg_caucasia_gabala	Gabala	true
regions_battle_name_bel_reg_dalmatia_salona	Salona	true
regions_onscreen_cha_reg_toledo_guadalajara	Guadalajara	true
regions_onscreen_att_reg_thracia_trimontium	Trimontium	true
regions_onscreen_bel_sea_oceanus_atlanticus	Oceanus Atlanticus	true
regions_battle_name_cha_reg_mercia_chester	Chester	true
regions_battle_name_att_reg_magna_graecia_tarentum	Tarentum	true
regions_battle_name_att_sea_propontis	Propontis	true
regions_battle_name_att_reg_libya_paraetonium	Paraetonium	true
regions_battle_name_bel_reg_lusitania_emerita	Emerita	true
regions_onscreen_cha_reg_france_paris	Paris	true
regions_battle_name_bel_reg_epirus_nova_dyrrachium	Dyrrachium	true
regions_battle_name_cha_reg_saxony_hamburg	Hamburg	true
regions_battle_name_cha_reg_benevento_salerno	Salerno	true
regions_battle_name_att_reg_pannonia_sopianae	Sopianae	true
regions_battle_name_cha_reg_pannonia_kaposvar	Kaposvar	true
regions_onscreen_bel_reg_sardinia_et_corsica_caralis	Caralis	true
regions_onscreen_cha_reg_obodrites_stargard	Stargard	true
regions_onscreen_att_sea_oceanus_britannicus	Oceanus Britannicus	true
regions_battle_name_cha_reg_wales_caerwent	Caerwent	true
regions_onscreen_cha_reg_ulster_downpatrick	Downpatrick	true
regions_battle_name_att_reg_italia_fiorentia	Fiorentia	true
regions_battle_name_cha_reg_wilzi_brandenburg	Brandenburg	true
regions_battle_name_cha_sea_mediterranean_sea	Mediterranean Sea	true
regions_onscreen_cha_reg_marca_inferior_braga	Braga	true
regions_onscreen_att_sea_syrtis_major	Syrtis Major	true
regions_onscreen_att_sea_syrtis_minor	Syrtis Minor	true
regions_battle_name_cha_reg_brittany_vannes	Vannes	true
regions_battle_name_cha_reg_gascony_bayonne	Bayonne	true
regions_onscreen_att_reg_maxima_sequanorum_vesontio	Vesontio	true
regions_onscreen_cha_reg_bavaria_regensburg	Regensburg	true
regions_battle_name_att_reg_lusitania_olisipo	Olisipo	true
regions_battle_name_att_reg_arabia_magna_hira	Hira	true
regions_battle_name_cha_reg_gharb_al_anadalus_cadiz	Cadiz	true
regions_battle_name_att_reg_osroene_nisibis	Nisibis	true
regions_onscreen_att_sea_mare_ionium	Mare Ionium	true
regions_battle_name_att_reg_palaestinea_nova_trajana_bostra	Nova Trajana Bostra	true
regions_onscreen_att_reg_narbonensis_narbo	Narbo	true
regions_onscreen_att_reg_belgica_augusta_treverorum	Augusta Treverorum	true
regions_onscreen_att_reg_transcarpathia_belz	Belz	true
regions_onscreen_cha_reg_al_andalus_almeria	Almeria	true
regions_onscreen_att_reg_makran_phra	Phra	true
regions_onscreen_att_reg_makran_pura	Pura	true
regions_battle_name_att_reg_italia_neapolis	Neapolis	true
regions_battle_name_bel_reg_brittany_riedonum	Riedonum	true
regions_battle_name_att_reg_arabia_magna_yathrib	Yathrib	true
regions_onscreen_bel_reg_baetica_gades	Gades	true
regions_battle_name_att_reg_scandza_hrefnesholt	Hrefnesholt	true
regions_battle_name_cha_reg_carinthia_salzburg	Salzburg	true
regions_battle_name_att_reg_gallaecia_asturica	Asturica	true
regions_battle_name_bel_reg_praeualitana_doclea	Doclea	true
regions_onscreen_att_reg_macedonia_thessalonica	Thessalonica	true
regions_onscreen_att_reg_tarraconensis_pompaelo	Pompaelo	true
regions_onscreen_cha_reg_al_andalus_jaen	Jaen	true
regions_battle_name_att_reg_dardania_viminacium	Viminacium	true
regions_battle_name_att_reg_hyperborea_moramar	Moramar	true
regions_onscreen_cha_reg_jutland_hedeby	Hedeby	true
regions_onscreen_cha_reg_mercia_lincoln	Lincoln	true
regions_battle_name_att_reg_britannia_inferior_segontium	Segontium	true
regions_battle_name_cha_reg_france_tours	Tours	true
regions_onscreen_cha_reg_bavaria_passau	Passau	true
regions_onscreen_att_reg_lugdunensis_rotomagus	Rotomagus	true
regions_onscreen_att_reg_bithynia_amasea	Amasea	true
regions_onscreen_att_reg_venetia_ravenna	Ravenna	true
regions_battle_name_att_reg_frisia_flevum	Flevum	true
regions_battle_name_att_reg_lusitania_pax_augusta	Pax Augusta	true
regions_battle_name_bel_reg_mauretania_sitifensis_sitifis	Sitifis	true
regions_battle_name_cha_reg_wilzi_cottbus	Cottbus	true
regions_onscreen_cha_reg_croatia_jadra	Jadra	true
regions_onscreen_cha_reg_moravia_nitra	Nitra	true
regions_onscreen_bel_reg_brittany_gwened	Gwened	true
regions_onscreen_cha_reg_angria_paderborn	Paderborn	true
regions_battle_name_att_reg_macedonia_dyrrhachium	Dyrrhachium	true
regions_onscreen_att_reg_cilicia_tarsus	Tarsus	true
regions_battle_name_att_sea_oceanus_germanicus	Oceanus Germanicus	true
regions_onscreen_att_sea_rhenus	Rhenus	true
regions_onscreen_cha_reg_navarre_tudela	Tudela	true
regions_onscreen_bel_reg_baetica_malaca	Malaca	true
regions_battle_name_att_reg_cappadocia_melitene	Melitene	true
regions_onscreen_bel_reg_zeugitana_bulla_regia	Bulla Regia	true
regions_onscreen_att_reg_scythia_sarai	Sarai	true
regions_onscreen_bel_reg_mauretania_caesariensis_pomaria	Pomaria	true
regions_battle_name_cha_reg_east_aquitaine_autun	Autun	true
regions_battle_name_att_sea_mare_rubrum	Mare Rubrum	true
regions_onscreen_att_sea_sinus_persicus	Sinus Persicus	true
regions_onscreen_att_sea_mare_sarmaticum	Mare Sarmaticum	true
regions_onscreen_bel_sea_mare_balearicum	Mare Balearicum	true
regions_battle_name_cha_reg_sardinia_and_corsica_cagliari	Cagliari	true
regions_onscreen_cha_reg_mercia_lichfield	Lichfield	true
regions_battle_name_cha_reg_marca_inferior_lisbon	Lisbon	true
regions_battle_name_bel_reg_epirus_nova_photiki	Photiki	true
regions_battle_name_cha_reg_al_andalus_cordoba	Cordoba	true
regions_battle_name_att_reg_hyperborea_kariskos	Kariskos	true
regions_battle_name_bel_reg_venetia_et_histria_aquileia	Aquileia	true
regions_onscreen_att_reg_germano_sarmatia_oium	Oium	true
regions_battle_name_bel_sea_mare_internum	Mare Internum	true
regions_battle_name_att_sea_mare_internum	Mare Internum	true
regions_onscreen_att_sea_pontus_euxinus	Pontus Euxinus	true
regions_battle_name_bel_reg_septimania_narbonne	Narbonne	true
regions_onscreen_cha_reg_friuli_venezia	Venezia	true
regions_onscreen_att_reg_scythia_bolghar	Bolghar	true
regions_battle_name_att_reg_transcaspia_siahkuh	Siahkuh	true
regions_onscreen_att_reg_raetia_et_noricum_augusta_vindelicorum	Augusta Vindelicorum	true
regions_onscreen_att_reg_magna_graecia_syracusae	Syracusae	true
regions_onscreen_cha_reg_austrasia_metz	Metz	true
regions_onscreen_bel_reg_dalmatia_narona	Narona	true
regions_battle_name_cha_reg_angria_erfurt	Erfurt	true
regions_battle_name_bel_reg_carthaginensis_ilici	Ilici	true
regions_onscreen_att_reg_baetica_malaca	Malaca	true
regions_battle_name_att_reg_tripolitana_sabrata	Sabrata	true
regions_onscreen_cha_reg_pannonia_szeged	Szeged	true
regions_onscreen_att_reg_gothiscandza_ascaucalis	Ascaucalis	true
regions_onscreen_bel_sea_mare_adriaticum	Mare Adriaticum	true
regions_battle_name_att_reg_gothiscandza_rugion	Rugion	true
regions_onscreen_att_reg_khwarasan_merv	Merv	true
regions_onscreen_bel_reg_tarraconensis_valentia	Valentia	true
regions_battle_name_bel_reg_flaminia_et_picenum_ravenna	Ravenna	true
regions_onscreen_cha_reg_toledo_calatrava	Calatrava	true
regions_battle_name_cha_reg_gallicia_lugo	Lugo	true
regions_onscreen_cha_reg_france_chatres	Chartres	true
regions_battle_name_bel_sea_mare_syrtis	Mare Syrtis	true
regions_onscreen_bel_reg_picenum_suburbicarium_spoletum	Spoletium	true
regions_onscreen_att_reg_asorstan_arbela	Arbela	true
regions_onscreen_bel_reg_provence_nikaia	Nikaia	true
regions_onscreen_cha_reg_saxony_osnabruck	Osnabruck	true
regions_battle_name_cha_reg_toledo_guadalajara	Guadalajara	true
regions_battle_name_att_reg_thracia_trimontium	Trimontium	true
regions_battle_name_bel_sea_oceanus_atlanticus	Oceanus Atlanticus	true
regions_onscreen_cha_reg_mercia_chester	Chester	true
regions_onscreen_att_reg_magna_graecia_tarentum	Tarentum	true
regions_battle_name_bel_reg_carthaginensis_carthago_nova	Carthago Nova	true
regions_onscreen_cha_reg_carinthia_wien	Wien	true
regions_onscreen_att_reg_asorstan_meshan	Meshan	true
regions_onscreen_cha_reg_calabria_kroton	Kroton	true
regions_onscreen_cha_reg_benevento_bari	Bari	true
regions_onscreen_bel_reg_septimania_nimes	Nimes	true
regions_battle_name_cha_reg_lombardy_pisa	Pisa	true
regions_battle_name_cha_reg_saxony_bremen	Bremen	true
regions_battle_name_att_reg_magna_graecia_rhegium	Rhegium	true
regions_battle_name_att_reg_persis_stakhr	Stakhr	true
regions_battle_name_bel_reg_italia_reate	Reate	true
regions_onscreen_att_reg_spahan_issatis	Issatis	true
regions_battle_name_att_sea_oceanus_atlanticus	Oceanus Atlanticus	true
regions_onscreen_att_reg_dalmatia_salona	Salona	true
regions_onscreen_cha_reg_eastphalia_halberstadt	Halberstadt	true
regions_battle_name_bel_reg_italia_roma	Roma	true
regions_onscreen_bel_reg_epirus_nova_nicopolis	Nicopolis	true
regions_battle_name_att_reg_africa_hadrumentum	Hadrumentum	true
regions_battle_name_cha_reg_septimania_narbonne	Narbonne	true
regions_battle_name_bel_reg_celtiberia_tolentum	Tolentum	true
regions_battle_name_cha_reg_bavaria_regensburg	Regensburg	true
regions_battle_name_att_reg_maxima_sequanorum_vesontio	Vesontio	true
regions_onscreen_att_sea_mare_hibernicum	Mare Hibernicum	true
regions_battle_name_att_sea_nilos	Nilos	true
regions_battle_name_att_sea_sinus_codanus	Sinus Codanus	true
regions_battle_name_att_reg_belgica_augusta_treverorum	Augusta Treverorum	true
regions_battle_name_cha_reg_al_andalus_almeria	Almeria	true
regions_onscreen_att_reg_dalmatia_siscia	Siscia	true
regions_onscreen_cha_reg_pictland_rhynie	Rhynie	true
regions_onscreen_att_reg_baetica_corduba	Corduba	true
regions_onscreen_bel_reg_novempopulania_burdigala	Burdigala	true
regions_battle_name_bel_reg_campania_et_samnium_corfinium	Corfinum	true
regions_onscreen_bel_reg_epirus_nova_dyrrachium	Dyrrachium	true
regions_onscreen_cha_reg_saxony_hamburg	Hamburg	true
regions_battle_name_bel_reg_flaminia_et_picenum_bononia	Bononia	true
regions_onscreen_att_reg_phazania_garama	Garama	true
regions_battle_name_bel_sea_mare_ionium	Mare Ionium	true
regions_onscreen_att_reg_liguria_segusio	Segusio	true
regions_battle_name_cha_reg_friuli_verona	Verona	true
regions_onscreen_bel_reg_mauretania_caesariensis_caesarea	Caesarea	true
regions_battle_name_cha_reg_ulster_downpatrick	Downpatrick	true
regions_battle_name_att_reg_spahan_susa	Susa	true
regions_battle_name_cha_reg_obodrites_stargard	Stargard	true
regions_onscreen_cha_reg_bohemia_dresden	Dresden	true
regions_onscreen_cha_reg_wales_caerwent	Caerwent	true
regions_onscreen_att_reg_hyperborea_sylis	Silys	true
regions_onscreen_cha_reg_west_aquitaine_poitiers	Poitiers	true
regions_battle_name_att_reg_britannia_superior_londinium	Londinium	true
regions_onscreen_att_reg_africa_carthago	Carthago	true
regions_onscreen_cha_reg_east_aquitaine_arvernis	Arvernis	true
regions_onscreen_bel_reg_burgundy_vienne	Vienne	true
regions_battle_name_att_reg_aquitania_avaricum	Avaricum	true
regions_battle_name_att_reg_lugdunensis_turonum	Turonum	true
regions_onscreen_cha_reg_moravia_savaria	Savaria	true
regions_onscreen_cha_reg_calabria_region	Region	true
regions_onscreen_bel_reg_liguria_genua	Genua	true
regions_onscreen_att_reg_liguria_genua	Genua	true
regions_onscreen_bel_reg_picenum_suburbicarium_asculum	Asculum	true
regions_onscreen_cha_reg_angria_buraburg	Buraburg	true
regions_battle_name_cha_reg_septimania_toulouse	Toulouse	true
regions_onscreen_cha_reg_croatia_sisak	Sisak	true
regions_battle_name_att_reg_carthaginensis_carthago_nova	Carthago Nova	true
regions_battle_name_bel_reg_cantabria_pompaelo	Pompaelo	true
regions_onscreen_att_reg_mediterraneus_occidentalis_palma	Palma	true
regions_battle_name_cha_reg_provence_nice	Nice	true
regions_onscreen_cha_reg_west_aquitaine_angouleme	Angouleme	true
regions_battle_name_cha_reg_wessex_london	London	true
regions_battle_name_att_reg_cappadocia_trapezus	Trapezus	true
regions_onscreen_cha_sea_bay_of_biscay	Bay of Biscay	true
regions_battle_name_att_reg_africa_constantina	Constantina	true
regions_onscreen_att_reg_caucasia_kotais	Kotais	true
regions_battle_name_bel_reg_lusitania_aeminium	Aeminium	true
regions_onscreen_cha_reg_lombardy_genova	Genova	true
regions_battle_name_cha_reg_burgundy_lyon	Lyon	true
regions_onscreen_bel_reg_mauretania_caesariensis_cartenna	Cartenna	true
regions_onscreen_cha_reg_frisia_utrecht	Utrecht	true
regions_battle_name_bel_reg_celtiberia_complutum	Complutum	true
regions_battle_name_cha_reg_alemannia_konstanz	Konstanz	true
regions_battle_name_cha_reg_marca_media_merida	Merida	true
regions_battle_name_bel_reg_lusitania_olissipo	Olissipo	true
regions_onscreen_cha_reg_swabia_bescanon	Bescanon	true
regions_onscreen_att_reg_carthaginensis_toletum	Toletum	true
regions_onscreen_cha_reg_munster_dublin	Dublin	true
regions_onscreen_bel_reg_septimania_elne	Elne	true
regions_onscreen_bel_reg_carthaginensis_libisosa	Libisosa	true
regions_onscreen_cha_reg_ulster_cruachan	Cruachan	true
regions_battle_name_cha_reg_east_aquitaine_rodez	Rodez	true
regions_battle_name_att_reg_persis_siraf	Siraf	true
regions_onscreen_cha_reg_wales_degannwy	Degannwy	true
regions_onscreen_cha_reg_burgundy_geneve	Geneve	true
regions_battle_name_bel_reg_zeugitana_thagaste	Thagaste	true
regions_onscreen_cha_reg_alemannia_chur	Chur	true
regions_onscreen_att_reg_cilicia_iconium	Iconium	true
regions_onscreen_cha_reg_sicilia_akragas	Akragas	true
regions_onscreen_att_reg_carthaginensis_segobriga	Segobriga	true
regions_battle_name_att_sea_mare_aegyptum	Mare Aegyptum	true
regions_battle_name_att_reg_arabia_felix_eudaemon	Eudaemon	true
regions_onscreen_bel_reg_lucania_et_brutii_thurii	Thurii	true
regions_battle_name_att_reg_tarraconensis_tarraco	Tarraco	true
regions_battle_name_bel_reg_mauretania_tingitana_tingis	Tingis	true
regions_battle_name_bel_reg_italia_cosa	Cosa	true
regions_onscreen_att_reg_transcarpathia_leopolis	Leopolis	true
regions_onscreen_att_reg_thracia_marcianopolis	Marcianopolis	true
regions_onscreen_cha_reg_bohemia_iglau	Iglau	true
regions_onscreen_cha_reg_marca_media_salamanca	Salamanca	true
regions_battle_name_att_reg_arabia_magna_dumatha	Dumatha	true
regions_battle_name_cha_reg_frisia_ghent	Ghent	true
regions_onscreen_att_sea_mare_balearicum	Mare Balearicum	true
regions_onscreen_bel_reg_novempopulania_aquensium	Aquensium	true
regions_onscreen_att_sea_pontus_cimmerius	Pontus Cimmerius	true
regions_battle_name_cha_reg_swabia_speyer	Speyer	true
regions_onscreen_cha_reg_frisia_boulogne	Boulogne	true
regions_battle_name_cha_reg_eastphalia_magdeburg	Magdeburg	true
regions_battle_name_bel_reg_mauretania_sitifensis_tipasa	Tipasa	true
regions_battle_name_att_reg_mauretania_caesarea	Caesarea	true
regions_onscreen_att_reg_makran_harmosia	Harmosia	true
regions_onscreen_att_reg_frisia_angulus	Angulus	true
regions_onscreen_att_sea_mare_adriaticum	Mare Adriaticum	true
regions_onscreen_att_reg_bithynia_ancyra	Ancyra	true
regions_battle_name_cha_reg_franconia_wurzburg	Wurzburg	true
regions_battle_name_cha_sea_alboran_sea	Alboran Sea	true
regions_battle_name_att_sea_mare_ibericum	Mare Ibericum	true
regions_battle_name_bel_sea_mare_ibericum	Mare Ibericum	true
regions_battle_name_att_sea_mare_suebicum	Mare Suebicum	true
regions_battle_name_cha_reg_toledo_toledo	Toledo	true
regions_battle_name_bel_reg_liguria_augusta_taurinorum	Augusta Taurinorum	true
regions_battle_name_att_reg_mediterraneus_occidentalis_caralis	Caralis	true
regions_onscreen_cha_reg_gallicia_oviedo	Oviedo	true
regions_onscreen_cha_sea_straight_of_gibraltar	Straight of Gibraltar	true
regions_battle_name_bel_reg_aquitaine_avaricum	Avaricum	true
regions_onscreen_att_sea_sinus_arabicus	Sinus Arabicus	true
regions_battle_name_bel_reg_africa_proconsularis_hippo_diarrhytus	Hippo Diarrhytus	true
regions_battle_name_bel_reg_mauretania_tingitana_rusaddir	Rusaddir	true
regions_battle_name_att_reg_spahan_spahan	Spahan	true
regions_battle_name_bel_reg_tarraconensis_barcino	Barcino	true
regions_onscreen_att_reg_venetia_verona	Verona	true
regions_onscreen_bel_reg_zeugitana_hippo_regis	Hippo Regis	true
regions_battle_name_bel_reg_praeualitana_lissus	Lissus	true
regions_onscreen_cha_reg_marca_inferior_coimbra	Coimbra	true
regions_battle_name_bel_reg_venetia_et_histria_patavium	Patavium	true
regions_battle_name_att_reg_armenia_payttakaran	Payttakaran	true
regions_onscreen_att_reg_persis_behdeshir	Behdesir	true
regions_onscreen_att_reg_tripolitana_leptis_magna	Leptis Magna	true
regions_onscreen_att_sea_pontus_thracius	Pontus Thracius	true
regions_onscreen_cha_reg_friuli_aquileia	Aquileia	true
regions_battle_name_att_reg_scythia_ra	Raha	true
regions_onscreen_cha_sea_tyrrhenian_sea	Tyrrhenian Sea	true
regions_battle_name_att_reg_liguria_mediolanum	Mediolanum	true
regions_onscreen_att_reg_maxima_sequanorum_argentoratum	Argentoratum	true
regions_battle_name_att_reg_cappadocia_caesarea_eusebia	Caesarea Eusebia	true
regions_battle_name_bel_reg_liguria_mediolanum	Mediolanum	true
regions_onscreen_att_reg_osroene_amida	Amida	true
regions_battle_name_att_reg_narbonensis_vienna	Vienna	true
regions_battle_name_cha_reg_france_paris	Paris	true
regions_onscreen_att_reg_transcarpathia_arheimar	Arheimar	true
regions_battle_name_att_reg_italia_roma	Roma	true
regions_battle_name_att_reg_aegyptus_alexandria	Alexandria	true
regions_battle_name_att_reg_mauretania_tamousiga	Tamousiga	true
regions_onscreen_cha_reg_northumbria_streonshalh	Streonshalh	true
regions_battle_name_att_reg_aethiopia_pachoras	Pachoras	true
regions_onscreen_bel_reg_dalmatia_salona	Salona	true
regions_onscreen_att_reg_caucasia_gabala	Gabala	true
regions_battle_name_bel_reg_africa_proconsularis_thuburbo	Thuburbo	true
regions_onscreen_att_reg_italia_fiorentia	Fiorentia	true
regions_battle_name_cha_sea_celtic_sea	Celtic Sea	true
regions_onscreen_cha_reg_bohemia_praha	Praha	true
regions_battle_name_bel_reg_celtiberia_segovia	Segovia	true
regions_battle_name_att_sea_syrtis_major	Syrtis Major	true
regions_battle_name_att_sea_syrtis_minor	Syrtis Minor	true
regions_battle_name_cha_reg_marca_inferior_braga	Braga	true
regions_battle_name_bel_reg_aquitaine_arvernis	Arvernis	true
regions_battle_name_cha_sea_baltic_sea	Baltic Sea	true
regions_onscreen_att_reg_scandza_alabu	Alabu	true
regions_battle_name_att_sea_oceanus_britannicus	Oceanus Britannicus	true
regions_battle_name_bel_reg_sardinia_et_corsica_caralis	Caralis	true
regions_battle_name_bel_reg_africa_proconsularis_carthago	Carthago	true
regions_battle_name_bel_sea_mare_gallicum	Mare Gallicum	true
regions_battle_name_att_sea_mare_gallicum	Mare Gallicum	true
regions_battle_name_att_sea_mare_cilicium	Mare Cilicium	true
regions_battle_name_cha_reg_eastphalia_hildesheim	Hildesheim	true
regions_battle_name_bel_reg_novempopulania_tolosa	Tolosa	true
regions_onscreen_att_reg_osroene_edessa	Edessa	true
regions_battle_name_cha_sea_ionian_sea	Ionian Sea	true
regions_onscreen_cha_reg_brittany_vannes	Vannes	true
regions_onscreen_cha_reg_gascony_bayonne	Bayonne	true
regions_onscreen_att_reg_britannia_superior_camulodunon	Camulodunum	true
regions_onscreen_att_reg_germano_sarmatia_duna	Duna	true
regions_battle_name_bel_reg_sicilia_agrigentum	Agrigentum	true
regions_onscreen_cha_reg_jutland_aarhus	Aarhus	true
regions_battle_name_att_reg_transcarpathia_belz	Belz	true
regions_onscreen_att_reg_tripolitana_macomades	Macomades	true
regions_battle_name_att_reg_makran_phra	Phra	true
regions_battle_name_att_reg_makran_pura	Pura	true
regions_onscreen_cha_reg_munster_cashel	Cashel	true
regions_onscreen_att_reg_italia_neapolis	Neapolis	true
regions_onscreen_cha_reg_marca_hispanica_girona	Girona	true
regions_onscreen_cha_reg_gharb_al_anadalus_cadiz	Cadiz	true
regions_battle_name_att_sea_mare_ionium	Mare Ionium	true
regions_onscreen_att_reg_osroene_nisibis	Nisibis	true
regions_onscreen_att_reg_palaestinea_nova_trajana_bostra	Nova Trajana Bostra	true
regions_onscreen_cha_reg_northumbria_york	York	true
regions_battle_name_cha_sea_lake	Lake	true
regions_battle_name_cha_reg_franconia_frankfurt	Frankfurt	true
regions_battle_name_att_reg_belgica_durocorterum	Durocortorum	true
regions_onscreen_cha_reg_gascony_bordeaux	Bordeaux	true
regions_onscreen_att_sea_nilos	Nilos	true
regions_onscreen_att_sea_mare_phoenicum	Mare Phoenicum	true
regions_battle_name_bel_reg_sardinia_et_corsica_turris	Turris	true
regions_onscreen_att_sea_sinus_codanus	Sinus Codanus	true
regions_battle_name_att_reg_gallaecia_brigantium	Brigantium	true
regions_battle_name_att_reg_asorstan_ctesiphon	Ctesiphon	true
regions_onscreen_att_reg_pannonia_sirmium	Sirmium	true
regions_onscreen_bel_reg_sicilia_syracuse	Syracuse	true
regions_battle_name_cha_reg_west_neustria_nantes	Nantes	true
regions_onscreen_cha_reg_leon_santander	Santander	true
regions_battle_name_cha_reg_gascony_agen	Agen	true
regions_onscreen_att_reg_aethiopia_aksum	Aksum	true
regions_onscreen_bel_reg_campania_et_samnium_corfinium	Corfinum	true
regions_onscreen_att_reg_mediterraneus_orientalis_gortyna	Gortyna	true
regions_onscreen_cha_reg_exarchate_ancona	Ancona	true
regions_battle_name_att_reg_arabia_felix_zafar	Zafar	true
regions_onscreen_cha_reg_friuli_verona	Verona	true
regions_battle_name_att_reg_tarraconensis_caesaraugusta	Caesaraugusta	true
regions_battle_name_bel_reg_picenum_suburbicarium_ancona	Ancona	true
regions_onscreen_cha_reg_obodrites_rerik	Rerik	true
regions_onscreen_att_reg_terra_incognita	Terra Incognita	true
regions_battle_name_cha_reg_munster_cork	Cork	true
regions_onscreen_att_reg_dardania_serdica	Serdica	true
regions_onscreen_att_reg_media_atropatene_ganzaga	Ganzaga	true
regions_onscreen_att_sea_danuvius	Danuvius	true
regions_battle_name_cha_reg_rome_spoleto	Spoleto	true
regions_onscreen_cha_reg_gallicia_lugo	Lugo	true
regions_battle_name_att_reg_mediterraneus_orientalis_constantia	Constantia	true
regions_onscreen_att_reg_syria_antiochia	Antiochia	true
regions_onscreen_att_reg_sarmatia_asiatica_tanais	Tanais	true
regions_onscreen_bel_reg_austrasia_mettis	Mettis	true
regions_battle_name_att_reg_caledonia_et_hibernia_tuesis	Tuesis	true
regions_battle_name_att_reg_germano_sarmatia_palteskja	Palteskja	true
regions_onscreen_cha_reg_west_aquitaine_bourges	Bourges	true
regions_battle_name_att_reg_dacia_romula	Romula	true
regions_battle_name_att_reg_aquitania_burdigala	Burdigala	true
regions_onscreen_att_reg_persis_stakhr	Stakhr	true
regions_battle_name_cha_reg_east_neustria_amiens	Amiens	true
regions_onscreen_cha_reg_saxony_bremen	Bremen	true
regions_onscreen_att_reg_magna_graecia_rhegium	Rhegium	true
regions_onscreen_bel_reg_cantabria_legio	Legio	true
regions_onscreen_cha_reg_lombardy_pisa	Pisa	true
regions_onscreen_cha_reg_alemannia_basel	Basel	true
regions_battle_name_bel_reg_epirus_nova_nicopolis	Nicopolis	true
regions_onscreen_att_reg_baetica_hispalis	Hispalis	true
regions_battle_name_bel_sea_mare_africum	Mare Africum	true
regions_onscreen_cha_reg_gharb_al_anadalus_beja	Beja	true
regions_battle_name_cha_reg_provence_marseille	Marseille	true
regions_onscreen_bel_reg_campania_et_samnium_beneventum	Beneventum	true
regions_battle_name_att_reg_cilicia_myra	Myra	true
regions_battle_name_att_reg_armenia_tosp	Tosp	true
regions_onscreen_cha_reg_austrasia_aachen	Aachen	true
regions_battle_name_bel_reg_zeugitana_bulla_regia	Bulla Regia	true
regions_battle_name_att_reg_scythia_sarai	Sarai	true
regions_onscreen_bel_sea_oceanus_gallicus	Oceanus Gallicus	true
regions_battle_name_cha_sea_ligurian_sea	Ligurian Sea	true
regions_onscreen_cha_sea_mare_incognita	Mare Incognita	true
regions_onscreen_att_reg_dardania_scupi	Scupi	true
regions_battle_name_bel_reg_cantabria_portus_victoriae	Portus Victoriae	true
regions_battle_name_att_reg_germano_sarmatia_oium	Oium	true
regions_onscreen_att_reg_germania_uburzis	Uburzis	true
regions_battle_name_cha_reg_pannonia_cibakhaza	Cibakhaza	true
regions_onscreen_bel_sea_mare_incognita	Mare Incognita	true
regions_onscreen_cha_reg_marca_inferior_lisbon	Lisbon	true
regions_onscreen_cha_reg_sardinia_and_corsica_cagliari	Cagliari	true
regions_onscreen_cha_reg_wales_mathrafal	Mathrafal	true
regions_onscreen_att_reg_venetia_aquileia	Aquileia	true
regions_onscreen_cha_reg_valencia_palma	Palma	true
regions_onscreen_att_sea_mare_internum	Mare Internum	true
regions_onscreen_bel_sea_mare_internum	Mare Internum	true
